OID,category,id,latitude,longitude,general_ca,label,name,code
4012,portuguese,jZ7GZhNFIXsOhYI7OlG4Hg,51.521306,-0.157566,European_Other,E09000033,Westminster,E09000033
4013,portuguese,Q-vcaVUKlBjhF8ohe9jBbw,51.51543973,-0.191035855,European_Other,E09000033,Westminster,E09000033
4014,austrian,q1L0a68gFVMR-dTakvq28w,51.5155202,-0.189546,European_Other,E09000033,Westminster,E09000033
4015,hungarian,rTyDy_lHqZO8KtZZNd9mzw,51.52950019,-0.168843716,European_Other,E09000033,Westminster,E09000033
4016,polish,ldduTLJGykX1jtid-GoI7g,51.49909108,-0.173909086,European_Other,E09000033,Westminster,E09000033
4017,polish,W527BOr-eQYQc8SluoJueA,51.5182352,-0.1888339,European_Other,E09000033,Westminster,E09000033
4018,scandinavian,iM6MsRXEP7GN5FMagtoieQ,51.51876939,-0.173566585,European_Other,E09000033,Westminster,E09000033
4019,scandinavian,u1Fnp3ozOfisxFo58Di4xw,51.5195133,-0.1641601,European_Other,E09000033,Westminster,E09000033
4020,african,gnKTSRIqMN5g_5fuHpUFEA,51.523856,-0.20105,African,E09000033,Westminster,E09000033
4021,african,VYR309Ztc0qKw3Tq6wRSkg,51.525848,-0.205763,African,E09000033,Westminster,E09000033
4022,moroccan,yotLcBPoSZ7I6Puk1GZ1Cg,51.5148413,-0.1940516,African,E09000033,Westminster,E09000033
4023,moroccan,6A-PO_SZ0XvkDe2CqPZTKA,51.5235441,-0.1974717,African,E09000033,Westminster,E09000033
4024,moroccan,0eGEBe7VIHeGBZBmVGfe3A,51.5351791,-0.1813824,African,E09000033,Westminster,E09000033
4025,moroccan,uv0Q-3xf7u_iI2x9tsWaJQ,51.511618,-0.1871767,African,E09000033,Westminster,E09000033
4026,moroccan,wZbe9eWmaRRBHaeticSw8w,51.513649,-0.188487,African,E09000033,Westminster,E09000033
4027,moroccan,0mroXj__lRn0lgEITeQ3Lg,51.5111433,-0.1874242,African,E09000033,Westminster,E09000033
4028,moroccan,h8adqo_qme531tQR6mbtuA,51.5108882,-0.1868312,African,E09000033,Westminster,E09000033
4029,moroccan,vJMGOM8f6LcBXRc-WG-FFg,51.5146909,-0.1623884,African,E09000033,Westminster,E09000033
4030,mediterranean,MFQpnIGygJVTz3-EnefYHw,51.5256088,-0.1789699,Mediterranean,E09000033,Westminster,E09000033
4031,mediterranean,kB7shGNkd1bvchDGbANRRg,51.51871374,-0.197723128,Mediterranean,E09000033,Westminster,E09000033
4032,mediterranean,g5kMzrmKU1qozcB3kgfQJA,51.53748072,-0.179045968,Mediterranean,E09000033,Westminster,E09000033
4033,mediterranean,hpncQ7tdoYEpgLgT7XnLuw,51.5140328,-0.1617346,Mediterranean,E09000033,Westminster,E09000033
4034,mediterranean,eGEFIffay14G4IncN0b8VQ,51.528078,-0.2011076,Mediterranean,E09000033,Westminster,E09000033
4035,mediterranean,13t82L1cPiVXavMGP0P1Eg,51.5117427,-0.1775125,Mediterranean,E09000033,Westminster,E09000033
4036,mediterranean,2_d0D1qyKOqJjpOPs7b18w,51.51263,-0.187115,Mediterranean,E09000033,Westminster,E09000033
4037,mediterranean,GRGT43OxX1FmFzVkUGVb5w,51.51956282,-0.170579495,Mediterranean,E09000033,Westminster,E09000033
4038,mediterranean,MGKOqvL9GSpfsStvQVZgPg,51.51489552,-0.162975135,Mediterranean,E09000033,Westminster,E09000033
4039,mediterranean,cC7MoFZk2WnV1jtwEiXRTA,51.513302,-0.187492,Mediterranean,E09000033,Westminster,E09000033
4040,mediterranean,rxPkHMi24YHK-K1Cxqti_A,51.4980055,-0.1656224,Mediterranean,E09000033,Westminster,E09000033
4041,mediterranean,VusJRp6jaPelbu3iQGicAw,51.5221916,-0.1727014,Mediterranean,E09000033,Westminster,E09000033
4042,mediterranean,lNjcg07yKodTx_HBFDir8A,51.51848711,-0.168269997,Mediterranean,E09000033,Westminster,E09000033
4043,greek,sMeVGW8YFs0gaRFFNJH8uQ,51.51132995,-0.183102972,Mediterranean,E09000033,Westminster,E09000033
4044,greek,apk6fVGKLjs5aR-ZMWmVdA,51.5127993,-0.1882521,Mediterranean,E09000033,Westminster,E09000033
4045,greek,2rTH7uR3_dYPpMFbYXSEXA,51.51809692,-0.171326995,Mediterranean,E09000033,Westminster,E09000033
4046,greek,KcNkEuTaZhu-EM-iLeBB8A,51.52340307,-0.194663554,Mediterranean,E09000033,Westminster,E09000033
4047,greek,cajH41bLaDHKF0oCG9yn3g,51.512401,-0.189185,Mediterranean,E09000033,Westminster,E09000033
4048,greek,CTNiPEyKV2xQeozBeHfUXw,51.51545316,-0.192549927,Mediterranean,E09000033,Westminster,E09000033
4049,turkish,ZPY8OOtr9J41mntxui_bHA,51.53367115,-0.171919331,Mediterranean,E09000033,Westminster,E09000033
4050,turkish,oVMsRJvkndtJMwk3z8okMA,51.5155144,-0.189621,Mediterranean,E09000033,Westminster,E09000033
4051,turkish,R21UGWUzgrnylE5jKnoVBw,51.5235336,-0.1748626,Mediterranean,E09000033,Westminster,E09000033
4052,turkish,iiMfQw1q2rWi_QKyYhR-pQ,51.5147492,-0.1627272,Mediterranean,E09000033,Westminster,E09000033
4053,turkish,CzXO5QpOvjZAc09RrgmU-w,51.5164189,-0.1738711,Mediterranean,E09000033,Westminster,E09000033
4054,turkish,U6sS6VW0aE1PidvGjhSKKQ,51.520167,-0.158319,Mediterranean,E09000033,Westminster,E09000033
4055,turkish,o58ACmWFzge1Ft54WMvKDg,51.5166588,-0.16453,Mediterranean,E09000033,Westminster,E09000033
4056,arabian,lx9zGPDYyxNmpUvLBnScqQ,51.5242849,-0.1613251,Middle_Eastern,E09000033,Westminster,E09000033
4057,arabian,DTKAAKvI4rgYTebj5qBqNA,51.498938,-0.165289,Middle_Eastern,E09000033,Westminster,E09000033
4058,arabian,GxGuFL8pmNy3qkPkjqjQaA,51.5143788,-0.1660433,Middle_Eastern,E09000033,Westminster,E09000033
4059,arabian,L4KgepLC_hUgJ4h8dA5LcQ,51.523155,-0.174041,Middle_Eastern,E09000033,Westminster,E09000033
4060,arabian,_s8jenrrSekM5N8-32HAvQ,51.5172563,-0.1718766,Middle_Eastern,E09000033,Westminster,E09000033
4061,arabian,i8Arr99Fe-nYu9prwEBcIw,51.5200944,-0.1585491,Middle_Eastern,E09000033,Westminster,E09000033
4062,arabian,bFpDYHBDU32Z-79Rgn2I5A,51.518889,-0.168084,Middle_Eastern,E09000033,Westminster,E09000033
4063,pakistani,HhXFBPEkVnJcxfji04Xj_A,51.5126512,-0.1746656,Pakistani,E09000033,Westminster,E09000033
4064,pakistani,F2h5AF_4mkVr09aI4OpyPQ,51.51588739,-0.187602657,Pakistani,E09000033,Westminster,E09000033
4065,pakistani,1QzmZlxN3LRhBYYbCqjD-g,51.514952,-0.158385,Pakistani,E09000033,Westminster,E09000033
4066,pakistani,kLQ3raWgyAsrrRA7JkREdw,51.524401,-0.176095,Pakistani,E09000033,Westminster,E09000033
4067,pakistani,FGK443h81NbxdQV9Br6NmA,51.51407693,-0.178560211,Pakistani,E09000033,Westminster,E09000033
4068,pakistani,Qtz1ZQzdwd-0SAZUisqBQg,51.51556625,-0.189636132,Pakistani,E09000033,Westminster,E09000033
4069,pakistani,jpheMZIY-BTdqhnrFD_OFg,51.4989102,-0.1666376,Pakistani,E09000033,Westminster,E09000033
4070,pakistani,LXSUzE_cvDXXBXn1tskunA,51.5233173,-0.1601424,Pakistani,E09000033,Westminster,E09000033
4071,pakistani,rPodglBo0qnfzXco90kRdg,51.5139206,-0.1614501,Pakistani,E09000033,Westminster,E09000033
4072,pakistani,Inp4SSXuuYLQW8f3dfNpgw,51.523954,-0.167017,Pakistani,E09000033,Westminster,E09000033
4073,pakistani,bfziz0fLHdlGx0leLCtVCA,51.51477928,-0.196734665,Pakistani,E09000033,Westminster,E09000033
4074,pakistani,7mgqrICGQbnidKbsG59DmA,51.512868,-0.186255,Pakistani,E09000033,Westminster,E09000033
4075,pakistani,YVyNhAYfgDxa6rD1KpzDnA,51.5168477,-0.165285,Pakistani,E09000033,Westminster,E09000033
4076,pakistani,JDer4iz_k9XgbL2Rza0oDA,51.517765,-0.166343,Pakistani,E09000033,Westminster,E09000033
4077,pakistani,W2d8WdriCI8D2E7sOQUX2w,51.52041,-0.163556,Pakistani,E09000033,Westminster,E09000033
4078,pakistani,Kz1EA5ibKnLnd1wEbMksyQ,51.524612,-0.169365,Pakistani,E09000033,Westminster,E09000033
4079,pakistani,gV1nr43bvceLEd0xTxSjNg,51.5225702,-0.1586339,Pakistani,E09000033,Westminster,E09000033
4080,pakistani,e8mLphVuapRbDNRFf1peNA,51.5165858,-0.1721065,Pakistani,E09000033,Westminster,E09000033
4081,pakistani,jglKz6fZuzNDQ_KoV2AfAQ,51.5144446,-0.1755612,Pakistani,E09000033,Westminster,E09000033
4082,pakistani,_qIQ7-ZhWzBqw3OH-2ZGFg,51.516777,-0.172753,Pakistani,E09000033,Westminster,E09000033
4083,pakistani,oTmxGB_IfeUF4KAu8Vf7Tw,51.5119414,-0.1872401,Pakistani,E09000033,Westminster,E09000033
4084,mideastern,6qgvjggSnEXJu_0OjvhmmQ,51.5156246,-0.1910234,Middle_Eastern,E09000033,Westminster,E09000033
4085,mideastern,IiviU65PI0J70Olz-hns0Q,51.52217075,-0.158171877,Middle_Eastern,E09000033,Westminster,E09000033
4086,mideastern,3qkUGMiAg-Ra8prQNZafdA,51.5158714,-0.1745856,Middle_Eastern,E09000033,Westminster,E09000033
4087,mideastern,v74S6fQcg4VO8BdZHOW6uw,51.52258025,-0.173982961,Middle_Eastern,E09000033,Westminster,E09000033
4088,mideastern,1wOSTZJETef12fEFlmgTCA,51.535213,-0.190255,Middle_Eastern,E09000033,Westminster,E09000033
4089,mideastern,VVkkKp0D1-6sSBzTRguGCA,51.5228233,-0.1738635,Middle_Eastern,E09000033,Westminster,E09000033
4090,mideastern,-kozE5vs9ZhE1bjsBzoEkw,51.50164843,-0.158281609,Middle_Eastern,E09000033,Westminster,E09000033
4091,mideastern,E1cACSqzTCS48reOXEqohA,51.522531,-0.173941,Middle_Eastern,E09000033,Westminster,E09000033
4092,mideastern,T4xYLRLUsNweWbkmeC_kbw,51.518352,-0.168179,Middle_Eastern,E09000033,Westminster,E09000033
4093,mideastern,dq0S5RtEEpaYAWLDZ204YA,51.51304832,-0.187454173,Middle_Eastern,E09000033,Westminster,E09000033
4094,mideastern,r09j_X1W09ioOzwhNotb4Q,51.51575851,-0.174393997,Middle_Eastern,E09000033,Westminster,E09000033
4095,mideastern,fBISOevSIq0mMSjQw-g2kw,51.517444,-0.171689,Middle_Eastern,E09000033,Westminster,E09000033
4096,mideastern,r2RMhL04wzTF9hwNUbgBRw,51.51652579,-0.16484619,Middle_Eastern,E09000033,Westminster,E09000033
4097,mideastern,XbugY6QoNAqYXhuM8YMA6Q,51.5323231,-0.1695444,Middle_Eastern,E09000033,Westminster,E09000033
4098,mideastern,tLGWWMPShdRHEUimJHbrfQ,51.5188415,-0.1794932,Middle_Eastern,E09000033,Westminster,E09000033
4099,mideastern,4qUyQ4PyHeZXpvPrDCeBuA,51.5242936,-0.2020159,Middle_Eastern,E09000033,Westminster,E09000033
4100,mideastern,uhXeWRtInP6L0Dev9o6tXg,51.5329417,-0.1702799,Middle_Eastern,E09000033,Westminster,E09000033
4101,mideastern,iq5Ouyx1sFtQQfp1zUic4Q,51.5144583,-0.1624859,Middle_Eastern,E09000033,Westminster,E09000033
4102,mideastern,gHGc_FTH_4IX_hlEHDNo2A,51.51903534,-0.168266997,Middle_Eastern,E09000033,Westminster,E09000033
4103,mideastern,0VajOVEAKIkiGYHQ4jQFcg,51.522372,-0.173957,Middle_Eastern,E09000033,Westminster,E09000033
4104,mideastern,6uEECG3VZJvSSNd0DS3hWg,51.5233011,-0.1956528,Middle_Eastern,E09000033,Westminster,E09000033
4105,mideastern,uusT7C4P840JZzbUz6gJtw,51.5229892,-0.1746183,Middle_Eastern,E09000033,Westminster,E09000033
4106,mideastern,5SNh9Q89zRaN1YhIhbD5YQ,51.51641216,-0.164515925,Middle_Eastern,E09000033,Westminster,E09000033
4107,mideastern,Sb6jRJLH4s7tEVqSoCP1qQ,51.522803,-0.174091,Middle_Eastern,E09000033,Westminster,E09000033
4108,mideastern,axdUTFX5erVCgETljY_15Q,51.51527973,-0.19205388,Middle_Eastern,E09000033,Westminster,E09000033
4109,mideastern,6zdVc_noXqjJLIohpSyIbw,51.5257356,-0.174713731,Middle_Eastern,E09000033,Westminster,E09000033
4110,mideastern,FnkVTcMOl2ZFPblAvG8snA,51.51402801,-0.161326369,Middle_Eastern,E09000033,Westminster,E09000033
4111,mideastern,GtsERGaXhpLrU8U445Y1Ww,51.501838,-0.158222,Middle_Eastern,E09000033,Westminster,E09000033
4112,mideastern,fiAjPYu8xcjiOAlj9prO7w,51.5016728,-0.1623431,Middle_Eastern,E09000033,Westminster,E09000033
4113,mideastern,KxW1FpIJzq3CXKhvn2BkrQ,51.51547,-0.163884,Middle_Eastern,E09000033,Westminster,E09000033
4114,mideastern,Jgcdl_mPuGD5Jx9tveWP-Q,51.51848711,-0.168269997,Middle_Eastern,E09000033,Westminster,E09000033
4115,mideastern,hLg5fxKmxMP5y7LJTtPSmg,51.52466965,-0.184762999,Middle_Eastern,E09000033,Westminster,E09000033
4116,mideastern,nOTfYdubhIWePiFxZYtoDQ,51.5153388,-0.162436,Middle_Eastern,E09000033,Westminster,E09000033
4117,mideastern,_XJJK2n_3NJWOk66wUN90g,51.51547,-0.163884,Middle_Eastern,E09000033,Westminster,E09000033
4118,mideastern,cd1baDEChpUr7ylmJKqdTQ,51.515423,-0.1637274,Middle_Eastern,E09000033,Westminster,E09000033
4119,mideastern,DuTBkKtOPR-9P-pVf5I98Q,51.5159687,-0.16476,Middle_Eastern,E09000033,Westminster,E09000033
4120,mideastern,L5QFNLIxizc6YF7bHnv9qA,51.51576,-0.174394,Middle_Eastern,E09000033,Westminster,E09000033
4121,mideastern,7Ovx-_4DYPZbmPe5gJbdjA,51.501707,-0.163808,Middle_Eastern,E09000033,Westminster,E09000033
4122,mideastern,RRXFdYCK1Qjxubng_owbAg,51.51483154,-0.175426006,Middle_Eastern,E09000033,Westminster,E09000033
4123,mideastern,Jvf6CJMRvhAkZgf0w4UBHA,51.515524,-0.189489,Middle_Eastern,E09000033,Westminster,E09000033
4124,mideastern,iwr7w6GDCK6k-hA71T-3Rw,51.514458,-0.157846,Middle_Eastern,E09000033,Westminster,E09000033
4125,mideastern,Sgy-iqpKahI_t98RRhMYlA,51.517389,-0.166992,Middle_Eastern,E09000033,Westminster,E09000033
4126,mideastern,efD9O8UjHcJxJjQ9cSvhOg,51.4995643,-0.1636779,Middle_Eastern,E09000033,Westminster,E09000033
4127,mideastern,BVLl9fx6SwFHXV94veBtww,51.5164646,-0.1647219,Middle_Eastern,E09000033,Westminster,E09000033
4128,mideastern,-Ic9b2fxjCzvmHye2z35rQ,51.5152435,-0.162956,Middle_Eastern,E09000033,Westminster,E09000033
4129,mideastern,EdvkaVRhb-5t2ArjS9SWgA,51.5226482,-0.159475,Middle_Eastern,E09000033,Westminster,E09000033
4130,mideastern,Z9nUxF6zHfzluOG0Ga5bxQ,51.5151314,-0.1633217,Middle_Eastern,E09000033,Westminster,E09000033
4131,afghani,PgSRmEbfKv5_q-NKQFGUjQ,51.5207287,-0.1910519,Middle_Eastern,E09000033,Westminster,E09000033
4132,australian,k41zE5iiFxKva8yjGbleEg,51.518888,-0.17827,Other,E09000033,Westminster,E09000033
4133,russian,Ag4vbe8zxa0ErN06CkRnqg,51.50181465,-0.162390467,Other,E09000033,Westminster,E09000033
4134,chinese,2NdnxONuSAsDkQPhU919tQ,51.51050056,-0.187244316,Chinese,E09000033,Westminster,E09000033
4135,chinese,r6e1riScojLlPMhn2kK1Jw,51.510816,-0.186891,Chinese,E09000033,Westminster,E09000033
4136,chinese,3ea8x8r0gsVy8ltQycldsA,51.5133736,-0.1874564,Chinese,E09000033,Westminster,E09000033
4137,chinese,vOpRo1510_CeE_GFHsJGcg,51.51512,-0.19168,Chinese,E09000033,Westminster,E09000033
4138,chinese,NYN7B2XfREPbxNl2swXkOw,51.5135789,-0.1712984,Chinese,E09000033,Westminster,E09000033
4139,chinese,H2YAYN-AsqN8Lz2zej9xiQ,51.49918248,-0.164398552,Chinese,E09000033,Westminster,E09000033
4140,chinese,Ou-G7LQxeWwQLswwMiJPvw,51.5134995,-0.1838577,Chinese,E09000033,Westminster,E09000033
4141,chinese,bhzyaWss2sagvvco2uGdRA,51.5015651,-0.1624799,Chinese,E09000033,Westminster,E09000033
4142,chinese,6yqhDUickUwxIwaIticYOg,51.5130037,-0.1874014,Chinese,E09000033,Westminster,E09000033
4143,chinese,wBmbi5A6IHhf0Yh8aY7XvQ,51.511994,-0.187285,Chinese,E09000033,Westminster,E09000033
4144,chinese,Rm2O6tzOsm36G9Q0wevPDg,51.5133324,-0.1874503,Chinese,E09000033,Westminster,E09000033
4145,chinese,BuFA-nSzJxJcG1ZWEj4AYw,51.51926221,-0.181188583,Chinese,E09000033,Westminster,E09000033
4146,chinese,n0cSf68Sz-3hh4VD6_8fMQ,51.516905,-0.173154,Chinese,E09000033,Westminster,E09000033
4147,chinese,OiR1W6wUKnKn6TDBrvSqAg,51.5103615,-0.1871267,Chinese,E09000033,Westminster,E09000033
4148,chinese,Tv3qPe2lxfVups2_ywcCuA,51.51052,-0.18387,Chinese,E09000033,Westminster,E09000033
4149,chinese,MT6wrx9wsCYMIADzmUrtkA,51.5208964,-0.1709514,Chinese,E09000033,Westminster,E09000033
4150,chinese,sm5NySrddpM6wQPbRntTJQ,51.5118263,-0.1876417,Chinese,E09000033,Westminster,E09000033
4151,chinese,JAQqOtE_QF7zCtRdddQV7Q,51.5285275,-0.1975128,Chinese,E09000033,Westminster,E09000033
4152,chinese,edwpPzGJYERnxjiBy0glFQ,51.4986035,-0.165901,Chinese,E09000033,Westminster,E09000033
4153,chinese,iyVubenqZ-dscyj50NuHJw,51.5263254,-0.2073792,Chinese,E09000033,Westminster,E09000033
4154,chinese,tCZkqKf5N2OciSpaUJCuAA,51.5150456,-0.157949,Chinese,E09000033,Westminster,E09000033
4155,chinese,_02gr1dbEmmCimjxaADL-g,51.5134558,-0.1874687,Chinese,E09000033,Westminster,E09000033
4156,chinese,2FOAHwuUcNIOGslNSZCRgg,51.5236871,-0.1973713,Chinese,E09000033,Westminster,E09000033
4157,chinese,fDKbwT175xhoEoZQUwo1pw,51.5155566,-0.1916334,Chinese,E09000033,Westminster,E09000033
4158,chinese,Ui8Y5D1HwIAVjwNRmXHyiw,51.516426,-0.173877,Chinese,E09000033,Westminster,E09000033
4159,chinese,cbs1CEiIfEWdNJ0L6vhTNw,51.522696,-0.193793,Chinese,E09000033,Westminster,E09000033
4160,chinese,nqTBv9h5WVZbfNcJqFxuDw,51.52830774,-0.201193662,Chinese,E09000033,Westminster,E09000033
4161,chinese,N3T-6yr3iVY764Ygshn1Ng,51.514589,-0.188753,Chinese,E09000033,Westminster,E09000033
4162,chinese,bhZk2SX0yP7bgtbyeA3aAg,51.5117716,-0.1876291,Chinese,E09000033,Westminster,E09000033
4163,chinese,Lye2GET5R4RgimxwWh0eLA,51.52245251,-0.158978228,Chinese,E09000033,Westminster,E09000033
4164,chinese,JM3fY2xurJ03Rioob3ng-w,51.5287994,-0.1975063,Chinese,E09000033,Westminster,E09000033
4165,chinese,RGZ2q-8ZdkibWcLuBxKjLQ,51.514492,-0.1881619,Chinese,E09000033,Westminster,E09000033
4166,indpak,wk2mkp-qd0QUzETrX8NXGg,51.5117586,-0.187636,Indian,E09000033,Westminster,E09000033
4167,indpak,LcvTIRZp60dpkb6jc176HA,51.5134986,-0.1715077,Indian,E09000033,Westminster,E09000033
4168,indpak,xiTMF1l21OTdG64sM6pzPw,51.5259561,-0.1786058,Indian,E09000033,Westminster,E09000033
4169,indpak,RxxgDv9oVH1EojRazTjzQQ,51.5183902,-0.1888059,Indian,E09000033,Westminster,E09000033
4170,indpak,SwEEQ8tCT8MsQNm8qI2xiQ,51.5143046,-0.1679049,Indian,E09000033,Westminster,E09000033
4171,indpak,k_wWlcADU1e-BtZnXzJwPQ,51.5138855,-0.178332,Indian,E09000033,Westminster,E09000033
4172,indpak,GcNvcMEbFbk5vk62Smy75A,51.49895052,-0.166097812,Indian,E09000033,Westminster,E09000033
4173,indpak,SuHNXyLvOJ2erRO78_v1mQ,51.5149314,-0.1936516,Indian,E09000033,Westminster,E09000033
4174,indpak,e5loOJIhEOUBgw6VWzmQIA,51.5209579,-0.1710886,Indian,E09000033,Westminster,E09000033
4175,indpak,GCzXxV7gteIdWOMQXk_TMw,51.52391884,-0.167036447,Indian,E09000033,Westminster,E09000033
4176,indpak,c1xK19wRnX4UN6i0lybp-Q,51.52206,-0.16612,Indian,E09000033,Westminster,E09000033
4177,indpak,dR-YQzCqIiqnVT3_PaIt4Q,51.52519,-0.19722,Indian,E09000033,Westminster,E09000033
4178,indpak,nFmLOFZPwIZPohHy8FZvoQ,51.52588725,-0.161190033,Indian,E09000033,Westminster,E09000033
4179,indpak,3NXDbMw9sckOtEXo4yrWpA,51.5154675,-0.1596002,Indian,E09000033,Westminster,E09000033
4180,indpak,jhb45kdC_JIxzbOfb6zvew,51.5136833,-0.1593425,Indian,E09000033,Westminster,E09000033
4181,indpak,SwVucNszKYobb0zHH-WZnQ,51.515393,-0.174509,Indian,E09000033,Westminster,E09000033
4182,indpak,Atbs_HqHAviXMnB8SyEblw,51.51390457,-0.162218004,Indian,E09000033,Westminster,E09000033
4183,indpak,nIIVzVSyqccHatwTNDcLyA,51.516769,-0.172206,Indian,E09000033,Westminster,E09000033
4184,indpak,vHAZn2CZBgZvxoQQtTrKsA,51.5113876,-0.1870923,Indian,E09000033,Westminster,E09000033
4185,indpak,f49LxG58RFdsI5Z0IiUzqQ,51.5170946,-0.170692,Indian,E09000033,Westminster,E09000033
4186,indonesian,y1VteCQTZojJ-H3tc5Q-dQ,51.51823092,-0.167822487,Southeast_Asian,E09000033,Westminster,E09000033
4187,malaysian,VRGItrDyJTZKNBN4HeK1AQ,51.5133999,-0.1792873,Southeast_Asian,E09000033,Westminster,E09000033
4188,malaysian,08OnUftxGa4co_Mc_gbsew,51.517626,-0.169519,Southeast_Asian,E09000033,Westminster,E09000033
4189,malaysian,jUIO7Se0sNFjSyoclBNxvA,51.5121532,-0.1854103,Southeast_Asian,E09000033,Westminster,E09000033
4190,malaysian,Uiac4JDiShARI0omqXagPQ,51.51210033,-0.187194251,Southeast_Asian,E09000033,Westminster,E09000033
4191,malaysian,eQEl25A-_Dili80iFxnXbQ,51.514832,-0.175426,Southeast_Asian,E09000033,Westminster,E09000033
4192,malaysian,Vzn49VK7APjNIuVl0Qihwg,51.51084211,-0.187372369,Southeast_Asian,E09000033,Westminster,E09000033
4193,malaysian,GeAJORS9O8Mg7xaVqsUn7g,51.5181579,-0.1697522,Southeast_Asian,E09000033,Westminster,E09000033
4194,malaysian,dOWhGhYEOhV9Ev6MEZkJJQ,51.51188081,-0.186681747,Southeast_Asian,E09000033,Westminster,E09000033
4195,malaysian,62BM65pKd-6Jmza0c68Lyg,51.5169754,-0.170633003,Southeast_Asian,E09000033,Westminster,E09000033
4196,thai,qrMbotEx3TzFSFllp_Tktw,51.512204,-0.175343,Southeast_Asian,E09000033,Westminster,E09000033
4197,thai,X-JK7qTChGBmxNwb8NycxQ,51.5258932,-0.1620451,Southeast_Asian,E09000033,Westminster,E09000033
4198,thai,nBW0rliuXG55RZC7TKB2yA,51.5260326,-0.1618644,Southeast_Asian,E09000033,Westminster,E09000033
4199,thai,rbOlPHMUVrXP0kPsfK_nKQ,51.51967026,-0.160769459,Southeast_Asian,E09000033,Westminster,E09000033
4200,thai,AYIJ76awaZddVDw_yTzeQQ,51.5189,-0.196278,Southeast_Asian,E09000033,Westminster,E09000033
4201,thai,BZGJNmq90Y9WVnWjDkQEdw,51.519706,-0.159375,Southeast_Asian,E09000033,Westminster,E09000033
4202,thai,-7Bk981zRbNSuj3IVkoWOg,51.49922708,-0.163771707,Southeast_Asian,E09000033,Westminster,E09000033
4203,thai,MMe7_zWFyGecmdbaZBeN-Q,51.5301422,-0.1858871,Southeast_Asian,E09000033,Westminster,E09000033
4204,thai,HDGA2ANlmk8fA0OQJUqb0Q,51.5217592,-0.1576092,Southeast_Asian,E09000033,Westminster,E09000033
4205,thai,acRh9RGWlfiZu0aHrRhfZw,51.5156167,-0.1886621,Southeast_Asian,E09000033,Westminster,E09000033
4206,thai,Hk22zJgvR8NKYimQlR2IMA,51.51666138,-0.1672946,Southeast_Asian,E09000033,Westminster,E09000033
4207,thai,58dSgA8yi-s4iq3zrJfddg,51.5129024,-0.187432766,Southeast_Asian,E09000033,Westminster,E09000033
4208,thai,QJOpqErQQmoru5WlAdsbNA,51.5119991,-0.1872534,Southeast_Asian,E09000033,Westminster,E09000033
4209,vietnamese,XOgfeRR5D8xwAmlzMGqqUA,51.52201722,-0.164618902,Southeast_Asian,E09000033,Westminster,E09000033
4210,japanese,76DKxToJ11k1GNJYPux5UQ,51.50094983,-0.16315197,Japanese_Korean,E09000033,Westminster,E09000033
4211,japanese,je97zHcsRbKm5Ji10JtNSA,51.519827,-0.164761,Japanese_Korean,E09000033,Westminster,E09000033
4212,japanese,45oXNUc6b1Hz9aOx672KtA,51.52547,-0.178892,Japanese_Korean,E09000033,Westminster,E09000033
4213,japanese,OHul9fimgElPU2Jvo5GQPQ,51.5226969,-0.158014,Japanese_Korean,E09000033,Westminster,E09000033
4214,japanese,RMPGpKzq3ksj-w_JFhBPdQ,51.50094986,-0.162940994,Japanese_Korean,E09000033,Westminster,E09000033
4215,japanese,MquhxGDs7e2exFL96dLaBA,51.51913456,-0.18017241,Japanese_Korean,E09000033,Westminster,E09000033
4216,japanese,HCWPDH-2-yTtrrvvndOEbA,51.51481662,-0.166228984,Japanese_Korean,E09000033,Westminster,E09000033
4217,japanese,6R3CmNcYleaDINC6nAnqQg,51.51643808,-0.179156114,Japanese_Korean,E09000033,Westminster,E09000033
4218,japanese,XtyLD5Qd8zTR2gFbWPLkpw,51.5155566,-0.1916334,Japanese_Korean,E09000033,Westminster,E09000033
4219,japanese,79hPh_Oyq4KTvATIW8ScRQ,51.499136,-0.162987,Japanese_Korean,E09000033,Westminster,E09000033
4220,japanese,lY5rOP1H2ToXy9kqmh4aYg,51.52254868,-0.158265993,Japanese_Korean,E09000033,Westminster,E09000033
4221,japanese,PPrKjDF_CMN4fRWwZ7hIbg,51.501594,-0.159817,Japanese_Korean,E09000033,Westminster,E09000033
4222,japanese,nABoQ64NxEdMYa1sgxlXrA,51.52273945,-0.157561269,Japanese_Korean,E09000033,Westminster,E09000033
4223,japanese,_VHl_IJUlnhncndvmXXv2A,51.5161286,-0.176761809,Japanese_Korean,E09000033,Westminster,E09000033
4224,japanese,WVC5_kf9I8VFIhYWb49RUw,51.52200685,-0.159223839,Japanese_Korean,E09000033,Westminster,E09000033
4225,japanese,s3v8aKydaxuiF_QekZC6Nw,51.50286628,-0.160148423,Japanese_Korean,E09000033,Westminster,E09000033
4226,japanese,cetYopJgWD5deOlvZ3yqzQ,51.501594,-0.159817,Japanese_Korean,E09000033,Westminster,E09000033
4227,japanese,glsDba_ZQ9gR_DXavXZZzQ,51.5025402,-0.1577062,Japanese_Korean,E09000033,Westminster,E09000033
4228,japanese,-OFpWJH0LBUOBAEI39f92Q,51.52156974,-0.157545069,Japanese_Korean,E09000033,Westminster,E09000033
4229,korean,OF32MoaQGvxx3y6QGMwIlw,51.5243111,-0.1765798,Japanese_Korean,E09000033,Westminster,E09000033
